date,product_id,product_name,category,list_price,discount_pct,selling_price,competitor_price,marketing_spend,units_sold,unit_cost,revenue,gross_profit
2025-03-25,P401,Fitness Tracker,Electronics,136.61,0.0,136.61,134.3,1462.83,49,58.0,6693.87,3851.87
2025-03-26,P401,Fitness Tracker,Electronics,131.29,0.2,105.03,133.63,1445.27,97,58.0,10187.77,4561.77
2025-03-27,P401,Fitness Tracker,Electronics,133.18,0.05,126.52,135.67,992.92,54,58.0,6832.23,3700.23
2025-03-28,P401,Fitness Tracker,Electronics,132.19,0.05,125.58,132.08,1386.76,65,58.0,8162.96,4392.96
2025-03-29,P401,Fitness Tracker,Electronics,134.97,0.2,107.97,138.21,826.67,86,58.0,9285.62,4297.62
2025-03-30,P401,Fitness Tracker,Electronics,131.45,0.0,131.45,132.78,1101.05,56,58.0,7361.11,4113.11
2025-03-31,P401,Fitness Tracker,Electronics,133.15,0.15,113.18,129.14,2143.61,80,58.0,9054.47,4414.47
2025-04-01,P401,Fitness Tracker,Electronics,134.38,0.1,120.94,135.17,1336.03,73,58.0,8828.78,4594.78
2025-04-02,P401,Fitness Tracker,Electronics,131.39,0.1,118.25,138.2,762.86,75,58.0,8868.5,4518.5
2025-04-03,P401,Fitness Tracker,Electronics,132.03,0.0,132.03,139.38,1965.53,47,58.0,6205.24,3479.24
2025-04-04,P401,Fitness Tracker,Electronics,132.06,0.15,112.25,135.24,1459.01,92,58.0,10327.36,4991.36
2025-04-05,P401,Fitness Tracker,Electronics,134.59,0.0,134.59,140.19,1637.26,58,58.0,7806.2,4442.2
2025-04-06,P401,Fitness Tracker,Electronics,130.17,0.15,110.64,136.73,1014.54,86,58.0,9515.37,4527.37
2025-04-07,P401,Fitness Tracker,Electronics,130.79,0.15,111.17,131.97,825.89,85,58.0,9449.73,4519.73
2025-04-08,P401,Fitness Tracker,Electronics,130.3,0.05,123.79,138.99,1409.44,72,58.0,8912.81,4736.81
2025-04-09,P401,Fitness Tracker,Electronics,132.6,0.15,112.71,134.19,1384.66,87,58.0,9805.88,4759.88
2025-04-10,P401,Fitness Tracker,Electronics,136.8,0.05,129.96,131.35,1586.17,57,58.0,7407.76,4101.76
2025-04-11,P401,Fitness Tracker,Electronics,132.09,0.1,118.88,125.14,1227.93,72,58.0,8559.67,4383.67
2025-04-12,P401,Fitness Tracker,Electronics,129.03,0.1,116.13,134.94,1366.1,78,58.0,9057.95,4533.95
2025-04-13,P401,Fitness Tracker,Electronics,132.8,0.05,126.16,133.19,1665.72,68,58.0,8578.77,4634.77
2025-04-14,P401,Fitness Tracker,Electronics,126.76,0.0,126.76,130.49,650.42,57,58.0,7225.45,3919.45
2025-04-15,P401,Fitness Tracker,Electronics,132.55,0.15,112.67,133.15,1648.45,69,58.0,7773.9,3771.9
2025-04-16,P401,Fitness Tracker,Electronics,130.1,0.05,123.6,126.88,1171.0,68,58.0,8404.5,4460.5
2025-04-17,P401,Fitness Tracker,Electronics,132.77,0.0,132.77,130.72,942.31,51,58.0,6771.37,3813.37
2025-04-18,P401,Fitness Tracker,Electronics,132.69,0.0,132.69,132.5,729.15,51,58.0,6767.43,3809.43
2025-04-19,P401,Fitness Tracker,Electronics,125.55,0.0,125.55,128.81,859.68,65,58.0,8161.03,4391.03
2025-04-20,P401,Fitness Tracker,Electronics,131.18,0.15,111.5,131.66,2089.01,96,58.0,10704.01,5136.01
2025-04-21,P401,Fitness Tracker,Electronics,128.26,0.0,128.26,129.85,1756.03,58,58.0,7439.09,4075.09
2025-04-22,P401,Fitness Tracker,Electronics,130.52,0.2,104.42,125.99,1322.09,88,58.0,9188.56,4084.56
2025-04-23,P401,Fitness Tracker,Electronics,127.14,0.2,101.71,131.91,1298.43,84,58.0,8543.67,3671.67
2025-04-24,P401,Fitness Tracker,Electronics,128.76,0.0,128.76,128.86,1369.66,54,58.0,6953.06,3821.06
2025-04-25,P401,Fitness Tracker,Electronics,128.32,0.05,121.9,130.45,1646.67,65,58.0,7923.59,4153.59
2025-04-26,P401,Fitness Tracker,Electronics,132.46,0.0,132.46,133.75,1838.81,68,58.0,9006.98,5062.98
2025-04-27,P401,Fitness Tracker,Electronics,132.66,0.0,132.66,132.05,1738.6,67,58.0,8888.11,5002.11
2025-04-28,P401,Fitness Tracker,Electronics,127.12,0.2,101.69,131.95,1327.07,113,58.0,11491.42,4937.42
2025-04-29,P401,Fitness Tracker,Electronics,125.56,0.15,106.73,123.86,1352.06,100,58.0,10672.93,4872.93
2025-04-30,P401,Fitness Tracker,Electronics,128.56,0.1,115.7,129.89,1498.09,70,58.0,8099.31,4039.31
2025-05-01,P401,Fitness Tracker,Electronics,129.39,0.0,129.39,126.7,1266.14,56,58.0,7245.94,3997.94
2025-05-02,P401,Fitness Tracker,Electronics,130.58,0.05,124.05,133.48,1420.76,63,58.0,7815.02,4161.02
2025-05-03,P401,Fitness Tracker,Electronics,130.04,0.1,117.04,127.11,1255.07,66,58.0,7724.48,3896.48
2025-05-04,P401,Fitness Tracker,Electronics,129.12,0.05,122.67,132.41,1044.38,69,58.0,8464.1,4462.1
2025-05-05,P401,Fitness Tracker,Electronics,126.6,0.2,101.28,135.53,939.2,85,58.0,8608.73,3678.73
2025-05-06,P401,Fitness Tracker,Electronics,128.44,0.15,109.17,129.63,1540.2,97,58.0,10589.83,4963.83
2025-05-07,P401,Fitness Tracker,Electronics,126.02,0.0,126.02,133.83,1638.08,62,58.0,7813.13,4217.13
2025-05-08,P401,Fitness Tracker,Electronics,126.34,0.15,107.39,132.14,1589.15,86,58.0,9235.13,4247.13
2025-05-09,P401,Fitness Tracker,Electronics,126.23,0.15,107.3,133.7,906.17,76,58.0,8154.5,3746.5
2025-05-10,P401,Fitness Tracker,Electronics,126.02,0.0,126.02,126.93,1294.33,65,58.0,8191.02,4421.02
2025-05-11,P401,Fitness Tracker,Electronics,128.43,0.0,128.43,129.02,1524.64,51,58.0,6549.96,3591.96
2025-05-12,P401,Fitness Tracker,Electronics,129.73,0.0,129.73,125.34,1140.34,52,58.0,6746.19,3730.19
2025-05-13,P401,Fitness Tracker,Electronics,126.96,0.0,126.96,128.34,1195.84,62,58.0,7871.47,4275.47
2025-05-14,P401,Fitness Tracker,Electronics,128.67,0.15,109.37,128.73,1549.31,75,58.0,8202.59,3852.59
2025-05-15,P401,Fitness Tracker,Electronics,131.96,0.05,125.37,128.0,1196.89,55,58.0,6895.16,3705.16
2025-05-16,P401,Fitness Tracker,Electronics,125.75,0.0,125.75,125.03,1727.8,50,58.0,6287.64,3387.64
2025-05-17,P401,Fitness Tracker,Electronics,128.99,0.1,116.09,126.17,1491.74,74,58.0,8590.43,4298.43
2025-05-18,P401,Fitness Tracker,Electronics,124.04,0.0,124.04,123.77,1535.96,64,58.0,7938.62,4226.62
2025-05-19,P401,Fitness Tracker,Electronics,127.06,0.0,127.06,126.55,1182.8,45,58.0,5717.56,3107.56
2025-05-20,P401,Fitness Tracker,Electronics,126.54,0.0,126.54,128.74,1324.34,64,58.0,8098.35,4386.35
2025-05-21,P401,Fitness Tracker,Electronics,123.96,0.15,105.37,127.37,1387.76,70,58.0,7375.81,3315.81
2025-05-22,P401,Fitness Tracker,Electronics,127.6,0.15,108.46,127.64,537.02,74,58.0,8025.94,3733.94
2025-05-23,P401,Fitness Tracker,Electronics,124.23,0.15,105.59,122.41,1449.83,95,58.0,10031.32,4521.32
2025-05-24,P401,Fitness Tracker,Electronics,126.63,0.0,126.63,119.66,1402.81,56,58.0,7091.12,3843.12
2025-05-25,P401,Fitness Tracker,Electronics,123.36,0.2,98.69,129.36,1059.34,90,58.0,8882.27,3662.27
2025-05-26,P401,Fitness Tracker,Electronics,121.16,0.0,121.16,124.27,1244.02,54,58.0,6542.76,3410.76
2025-05-27,P401,Fitness Tracker,Electronics,124.16,0.1,111.74,127.81,1371.85,77,58.0,8604.35,4138.35
2025-05-28,P401,Fitness Tracker,Electronics,124.14,0.2,99.31,122.69,1111.96,86,58.0,8540.84,3552.84
2025-05-29,P401,Fitness Tracker,Electronics,120.82,0.0,120.82,129.69,1588.31,62,58.0,7490.84,3894.84
2025-05-30,P401,Fitness Tracker,Electronics,125.81,0.05,119.52,130.7,918.34,55,58.0,6573.58,3383.58
2025-05-31,P401,Fitness Tracker,Electronics,128.04,0.15,108.83,123.78,1498.69,81,58.0,8815.5,4117.5
2025-06-01,P401,Fitness Tracker,Electronics,123.41,0.0,123.41,123.06,1415.76,61,58.0,7528.04,3990.04
2025-06-02,P401,Fitness Tracker,Electronics,128.81,0.0,128.81,124.78,1818.27,57,58.0,7341.97,4035.97
2025-06-03,P401,Fitness Tracker,Electronics,125.55,0.0,125.55,120.65,1007.73,46,58.0,5775.44,3107.44
2025-06-04,P401,Fitness Tracker,Electronics,125.24,0.15,106.45,130.77,734.28,70,58.0,7451.54,3391.54
2025-06-05,P401,Fitness Tracker,Electronics,125.66,0.15,106.81,127.21,368.63,63,58.0,6728.93,3074.93
2025-06-06,P401,Fitness Tracker,Electronics,124.42,0.0,124.42,131.54,1150.78,54,58.0,6718.54,3586.54
2025-06-07,P401,Fitness Tracker,Electronics,123.03,0.0,123.03,127.42,1850.27,70,58.0,8612.07,4552.07
2025-06-08,P401,Fitness Tracker,Electronics,124.85,0.0,124.85,125.33,1797.08,58,58.0,7241.4,3877.4
2025-06-09,P401,Fitness Tracker,Electronics,120.65,0.0,120.65,124.08,1199.55,47,58.0,5670.69,2944.69
2025-06-10,P401,Fitness Tracker,Electronics,125.36,0.0,125.36,131.17,820.34,56,58.0,7020.13,3772.13
2025-06-11,P401,Fitness Tracker,Electronics,127.02,0.0,127.02,126.79,937.55,46,58.0,5842.97,3174.97
2025-06-12,P401,Fitness Tracker,Electronics,124.96,0.0,124.96,123.25,1764.99,52,58.0,6497.93,3481.93
2025-06-13,P401,Fitness Tracker,Electronics,120.3,0.2,96.24,124.27,1472.9,100,58.0,9623.91,3823.91
2025-06-14,P401,Fitness Tracker,Electronics,125.44,0.0,125.44,121.34,1147.46,64,58.0,8027.96,4315.96
2025-06-15,P401,Fitness Tracker,Electronics,120.06,0.0,120.06,124.72,1742.41,70,58.0,8404.23,4344.23
2025-06-16,P401,Fitness Tracker,Electronics,126.13,0.2,100.91,121.48,1794.34,80,58.0,8072.48,3432.48
2025-06-17,P401,Fitness Tracker,Electronics,121.93,0.15,103.64,126.05,1122.51,82,58.0,8498.24,3742.24
2025-06-18,P401,Fitness Tracker,Electronics,125.55,0.0,125.55,126.15,1077.33,54,58.0,6779.79,3647.79
2025-06-19,P401,Fitness Tracker,Electronics,122.6,0.15,104.21,127.66,1323.27,84,58.0,8753.71,3881.71
2025-06-20,P401,Fitness Tracker,Electronics,120.38,0.15,102.32,119.84,1928.48,75,58.0,7674.33,3324.33
2025-06-21,P401,Fitness Tracker,Electronics,126.2,0.0,126.2,122.58,1213.59,54,58.0,6815.02,3683.02
2025-06-22,P401,Fitness Tracker,Electronics,128.31,0.0,128.31,125.86,1766.81,53,58.0,6800.48,3726.48
2025-06-23,P401,Fitness Tracker,Electronics,126.97,0.05,120.62,127.5,1620.36,58,58.0,6995.98,3631.98
2025-06-24,P401,Fitness Tracker,Electronics,123.47,0.05,117.3,121.96,969.88,59,58.0,6920.48,3498.48
2025-06-25,P401,Fitness Tracker,Electronics,123.96,0.1,111.56,125.94,1475.64,62,58.0,6916.72,3320.72
2025-06-26,P401,Fitness Tracker,Electronics,121.96,0.05,115.86,122.03,983.05,68,58.0,7878.55,3934.55
2025-06-27,P401,Fitness Tracker,Electronics,120.94,0.0,120.94,131.04,1404.0,61,58.0,7377.1,3839.1
2025-06-28,P401,Fitness Tracker,Electronics,126.52,0.2,101.22,129.86,910.33,93,58.0,9413.32,4019.32
2025-06-29,P401,Fitness Tracker,Electronics,122.54,0.15,104.16,119.02,1061.95,97,58.0,10103.44,4477.44
2025-06-30,P401,Fitness Tracker,Electronics,124.13,0.15,105.51,131.21,2378.25,100,58.0,10551.44,4751.44
2025-07-01,P401,Fitness Tracker,Electronics,130.03,0.0,130.03,125.53,1382.2,49,58.0,6371.62,3529.62
2025-07-02,P401,Fitness Tracker,Electronics,124.58,0.0,124.58,126.91,1132.31,45,58.0,5606.15,2996.15
2025-07-03,P401,Fitness Tracker,Electronics,125.45,0.0,125.45,122.26,1087.86,48,58.0,6021.69,3237.69
2025-07-04,P401,Fitness Tracker,Electronics,123.77,0.0,123.77,123.96,1717.76,53,58.0,6559.99,3485.99
2025-07-05,P401,Fitness Tracker,Electronics,124.46,0.0,124.46,125.02,835.01,56,58.0,6970.03,3722.03
2025-07-06,P401,Fitness Tracker,Electronics,126.68,0.2,101.34,120.16,753.17,82,58.0,8310.11,3554.11
2025-07-07,P401,Fitness Tracker,Electronics,127.96,0.2,102.37,125.25,1021.11,71,58.0,7268.19,3150.19
2025-07-08,P401,Fitness Tracker,Electronics,123.2,0.15,104.72,127.58,1664.52,72,58.0,7539.85,3363.85
2025-07-09,P401,Fitness Tracker,Electronics,126.58,0.05,120.25,126.68,875.31,54,58.0,6493.7,3361.7
2025-07-10,P401,Fitness Tracker,Electronics,125.67,0.0,125.67,119.09,1347.23,51,58.0,6409.37,3451.37
2025-07-11,P401,Fitness Tracker,Electronics,128.6,0.1,115.74,122.48,1103.64,59,58.0,6828.76,3406.76
2025-07-12,P401,Fitness Tracker,Electronics,125.66,0.1,113.1,126.62,894.93,71,58.0,8029.98,3911.98
2025-07-13,P401,Fitness Tracker,Electronics,123.32,0.0,123.32,124.24,1914.88,51,58.0,6289.45,3331.45
2025-07-14,P401,Fitness Tracker,Electronics,124.46,0.15,105.79,125.24,1677.36,77,58.0,8145.74,3679.74
2025-07-15,P401,Fitness Tracker,Electronics,124.9,0.05,118.65,129.07,1418.98,62,58.0,7356.52,3760.52
2025-07-16,P401,Fitness Tracker,Electronics,126.9,0.0,126.9,124.58,911.89,43,58.0,5456.54,2962.54
2025-07-17,P401,Fitness Tracker,Electronics,128.73,0.0,128.73,123.67,1981.32,43,58.0,5535.32,3041.32
2025-07-18,P401,Fitness Tracker,Electronics,122.86,0.15,104.43,123.82,1410.64,75,58.0,7832.29,3482.29
2025-07-19,P401,Fitness Tracker,Electronics,125.12,0.05,118.86,124.0,1364.62,65,58.0,7726.08,3956.08
2025-07-20,P401,Fitness Tracker,Electronics,129.28,0.1,116.35,123.77,1111.91,74,58.0,8609.73,4317.73
2025-07-21,P401,Fitness Tracker,Electronics,127.21,0.1,114.49,118.97,600.48,52,58.0,5953.37,2937.37
2025-07-22,P401,Fitness Tracker,Electronics,126.22,0.2,100.98,126.82,1236.84,94,58.0,9491.88,4039.88
2025-07-23,P401,Fitness Tracker,Electronics,127.56,0.15,108.43,125.47,1712.32,62,58.0,6722.64,3126.64
2025-07-24,P401,Fitness Tracker,Electronics,125.66,0.15,106.81,127.23,682.54,68,58.0,7263.18,3319.18
2025-07-25,P401,Fitness Tracker,Electronics,126.88,0.15,107.85,126.9,1727.01,78,58.0,8411.92,3887.92
2025-07-26,P401,Fitness Tracker,Electronics,125.9,0.0,125.9,124.78,1352.84,57,58.0,7176.1,3870.1
2025-07-27,P401,Fitness Tracker,Electronics,126.03,0.05,119.72,126.67,1646.07,65,58.0,7782.09,4012.09
2025-07-28,P401,Fitness Tracker,Electronics,129.09,0.05,122.64,127.85,1133.93,54,58.0,6622.33,3490.33
2025-07-29,P401,Fitness Tracker,Electronics,127.41,0.2,101.93,127.64,1838.21,72,58.0,7338.94,3162.94
2025-07-30,P401,Fitness Tracker,Electronics,129.94,0.15,110.45,127.58,1513.17,67,58.0,7399.96,3513.96
2025-07-31,P401,Fitness Tracker,Electronics,126.54,0.15,107.56,128.08,1528.08,77,58.0,8281.95,3815.95
2025-08-01,P401,Fitness Tracker,Electronics,128.08,0.0,128.08,128.45,931.23,49,58.0,6276.01,3434.01
2025-08-02,P401,Fitness Tracker,Electronics,131.05,0.0,131.05,125.92,1839.81,46,58.0,6028.17,3360.17
2025-08-03,P401,Fitness Tracker,Electronics,126.77,0.05,120.43,130.55,1890.57,62,58.0,7466.67,3870.67
2025-08-04,P401,Fitness Tracker,Electronics,129.66,0.0,129.66,131.52,1288.15,47,58.0,6094.25,3368.25
2025-08-05,P401,Fitness Tracker,Electronics,128.76,0.1,115.88,126.65,2071.4,59,58.0,6837.08,3415.08
2025-08-06,P401,Fitness Tracker,Electronics,129.15,0.05,122.69,128.08,1241.04,53,58.0,6502.63,3428.63
2025-08-07,P401,Fitness Tracker,Electronics,131.35,0.1,118.21,128.78,1876.31,58,58.0,6856.35,3492.35
2025-08-08,P401,Fitness Tracker,Electronics,124.96,0.2,99.97,132.3,1349.15,92,58.0,9197.1,3861.1
2025-08-09,P401,Fitness Tracker,Electronics,125.74,0.1,113.16,123.16,1322.95,62,58.0,7016.07,3420.07
2025-08-10,P401,Fitness Tracker,Electronics,125.58,0.0,125.58,125.83,474.38,44,58.0,5525.69,2973.69
2025-08-11,P401,Fitness Tracker,Electronics,129.56,0.0,129.56,123.45,1497.23,41,58.0,5311.76,2933.76
2025-08-12,P401,Fitness Tracker,Electronics,129.53,0.0,129.53,126.65,1182.96,44,58.0,5699.43,3147.43
2025-08-13,P401,Fitness Tracker,Electronics,133.92,0.05,127.22,127.87,1581.29,45,58.0,5724.98,3114.98
2025-08-14,P401,Fitness Tracker,Electronics,124.39,0.0,124.39,125.31,1573.41,47,58.0,5846.42,3120.42
2025-08-15,P401,Fitness Tracker,Electronics,127.68,0.0,127.68,124.77,1268.05,39,58.0,4979.4,2717.4
2025-08-16,P401,Fitness Tracker,Electronics,129.08,0.05,122.62,128.23,1586.39,52,58.0,6376.49,3360.49
2025-08-17,P401,Fitness Tracker,Electronics,128.01,0.15,108.81,126.81,1833.44,74,58.0,8051.79,3759.79
2025-08-18,P401,Fitness Tracker,Electronics,125.4,0.1,112.86,125.53,720.06,52,58.0,5868.93,2852.93
2025-08-19,P401,Fitness Tracker,Electronics,130.26,0.0,130.26,128.85,1309.27,42,58.0,5470.75,3034.75
2025-08-20,P401,Fitness Tracker,Electronics,129.35,0.1,116.41,124.95,1602.7,54,58.0,6286.29,3154.29
2025-08-21,P401,Fitness Tracker,Electronics,128.04,0.15,108.84,130.32,1496.0,55,58.0,5986.08,2796.08
2025-08-22,P401,Fitness Tracker,Electronics,129.65,0.0,129.65,122.59,1177.12,42,58.0,5445.47,3009.47
2025-08-23,P401,Fitness Tracker,Electronics,128.37,0.0,128.37,130.67,1021.55,46,58.0,5904.94,3236.94
2025-08-24,P401,Fitness Tracker,Electronics,129.22,0.1,116.3,123.5,1128.29,69,58.0,8024.81,4022.81
2025-08-25,P401,Fitness Tracker,Electronics,125.93,0.0,125.93,126.69,2021.9,46,58.0,5792.85,3124.85
2025-08-26,P401,Fitness Tracker,Electronics,128.44,0.05,122.01,125.41,1303.36,51,58.0,6222.74,3264.74
2025-08-27,P401,Fitness Tracker,Electronics,127.61,0.0,127.61,129.74,1606.68,45,58.0,5742.65,3132.65
2025-08-28,P401,Fitness Tracker,Electronics,130.36,0.1,117.32,128.31,1824.77,59,58.0,6921.93,3499.93
2025-08-29,P401,Fitness Tracker,Electronics,129.93,0.2,103.95,127.46,1385.58,81,58.0,8419.59,3721.59
2025-08-30,P401,Fitness Tracker,Electronics,128.44,0.0,128.44,129.67,1366.3,51,58.0,6550.5,3592.5
2025-08-31,P401,Fitness Tracker,Electronics,126.18,0.2,100.95,124.99,1311.84,79,58.0,7974.85,3392.85
2025-09-01,P401,Fitness Tracker,Electronics,129.11,0.0,129.11,125.67,1154.83,39,58.0,5035.46,2773.46
2025-09-02,P401,Fitness Tracker,Electronics,132.14,0.1,118.93,130.14,1191.3,46,58.0,5470.73,2802.73
2025-09-03,P401,Fitness Tracker,Electronics,129.44,0.15,110.02,127.34,1389.02,69,58.0,7591.37,3589.37
2025-09-04,P401,Fitness Tracker,Electronics,131.37,0.05,124.8,128.1,1080.48,52,58.0,6489.55,3473.55
2025-09-05,P401,Fitness Tracker,Electronics,131.11,0.0,131.11,129.27,1964.75,47,58.0,6162.31,3436.31
2025-09-06,P401,Fitness Tracker,Electronics,130.4,0.15,110.84,134.48,1374.52,74,58.0,8201.95,3909.95
2025-09-07,P401,Fitness Tracker,Electronics,132.52,0.05,125.89,133.17,1497.95,59,58.0,7427.75,4005.75
2025-09-08,P401,Fitness Tracker,Electronics,132.11,0.0,132.11,128.11,1951.73,39,58.0,5152.18,2890.18
2025-09-09,P401,Fitness Tracker,Electronics,131.89,0.15,112.1,126.29,1264.67,59,58.0,6614.05,3192.05
2025-09-10,P401,Fitness Tracker,Electronics,131.59,0.2,105.27,127.65,1289.41,82,58.0,8632.2,3876.2
2025-09-11,P401,Fitness Tracker,Electronics,128.33,0.2,102.66,128.12,1609.87,78,58.0,8007.84,3483.84
2025-09-12,P401,Fitness Tracker,Electronics,131.83,0.15,112.06,128.45,1113.04,59,58.0,6611.36,3189.36
2025-09-13,P401,Fitness Tracker,Electronics,130.77,0.05,124.23,135.46,687.61,48,58.0,5963.26,3179.26
2025-09-14,P401,Fitness Tracker,Electronics,128.51,0.0,128.51,129.29,1182.4,42,58.0,5397.41,2961.41
2025-09-15,P401,Fitness Tracker,Electronics,131.17,0.15,111.49,134.2,1391.06,65,58.0,7247.08,3477.08
2025-09-16,P401,Fitness Tracker,Electronics,128.24,0.0,128.24,132.01,942.94,47,58.0,6027.26,3301.26
2025-09-17,P401,Fitness Tracker,Electronics,134.02,0.05,127.32,129.97,1561.3,47,58.0,5984.06,3258.06
2025-09-18,P401,Fitness Tracker,Electronics,134.72,0.0,134.72,128.27,1577.01,46,58.0,6197.16,3529.16
2025-09-19,P401,Fitness Tracker,Electronics,129.89,0.2,103.91,130.08,1088.9,73,58.0,7585.69,3351.69
2025-09-20,P401,Fitness Tracker,Electronics,131.4,0.0,131.4,134.76,617.51,42,58.0,5519.0,3083.0
2025-09-21,P401,Fitness Tracker,Electronics,133.87,0.0,133.87,133.97,918.92,48,58.0,6425.85,3641.85
2025-09-22,P401,Fitness Tracker,Electronics,135.48,0.1,121.93,129.06,1614.98,62,58.0,7559.72,3963.72
2025-09-23,P401,Fitness Tracker,Electronics,130.42,0.0,130.42,132.57,1692.46,45,58.0,5868.87,3258.87
2025-09-24,P401,Fitness Tracker,Electronics,128.5,0.15,109.22,129.41,842.54,55,58.0,6007.2,2817.2
2025-09-25,P401,Fitness Tracker,Electronics,135.39,0.0,135.39,130.0,1420.0,43,58.0,5821.84,3327.84
2025-09-26,P401,Fitness Tracker,Electronics,133.07,0.0,133.07,134.04,1349.72,40,58.0,5322.98,3002.98
2025-09-27,P401,Fitness Tracker,Electronics,130.8,0.05,124.26,132.59,1254.58,57,58.0,7082.56,3776.56
2025-09-28,P401,Fitness Tracker,Electronics,135.39,0.1,121.85,130.44,514.78,51,58.0,6214.46,3256.46
2025-09-29,P401,Fitness Tracker,Electronics,129.77,0.1,116.8,130.81,1387.22,58,58.0,6774.23,3410.23
2025-09-30,P401,Fitness Tracker,Electronics,137.27,0.0,137.27,139.44,1557.45,47,58.0,6451.75,3725.75
2025-10-01,P401,Fitness Tracker,Electronics,132.18,0.05,125.57,129.94,1138.37,47,58.0,5901.86,3175.86
2025-10-02,P401,Fitness Tracker,Electronics,131.61,0.05,125.03,134.86,938.06,42,58.0,5251.23,2815.23
2025-10-03,P401,Fitness Tracker,Electronics,130.51,0.15,110.94,132.87,943.27,62,58.0,6878.1,3282.1
2025-10-04,P401,Fitness Tracker,Electronics,134.56,0.2,107.65,131.6,830.58,72,58.0,7750.79,3574.79
2025-10-05,P401,Fitness Tracker,Electronics,134.74,0.0,134.74,136.71,1427.04,52,58.0,7006.27,3990.27
2025-10-06,P401,Fitness Tracker,Electronics,137.27,0.0,137.27,138.74,1206.2,45,58.0,6177.2,3567.2
2025-10-07,P401,Fitness Tracker,Electronics,134.94,0.0,134.94,127.68,952.16,35,58.0,4722.91,2692.91
2025-10-08,P401,Fitness Tracker,Electronics,129.19,0.05,122.73,140.83,1207.24,57,58.0,6995.81,3689.81
2025-10-09,P401,Fitness Tracker,Electronics,136.81,0.15,116.29,134.93,1290.89,60,58.0,6977.37,3497.37
2025-10-10,P401,Fitness Tracker,Electronics,134.64,0.0,134.64,135.84,1453.89,43,58.0,5789.6,3295.6
2025-10-11,P401,Fitness Tracker,Electronics,129.72,0.0,129.72,137.34,837.53,51,58.0,6615.79,3657.79
2025-10-12,P401,Fitness Tracker,Electronics,135.2,0.0,135.2,132.58,2063.73,47,58.0,6354.32,3628.32
2025-10-13,P401,Fitness Tracker,Electronics,130.63,0.0,130.63,137.21,1021.84,37,58.0,4833.31,2687.31
2025-10-14,P401,Fitness Tracker,Electronics,134.69,0.0,134.69,135.76,1007.43,44,58.0,5926.23,3374.23
2025-10-15,P401,Fitness Tracker,Electronics,133.92,0.1,120.53,126.46,1437.52,52,58.0,6267.44,3251.44
2025-10-16,P401,Fitness Tracker,Electronics,136.79,0.1,123.11,137.33,1044.21,49,58.0,6032.59,3190.59
2025-10-17,P401,Fitness Tracker,Electronics,133.45,0.2,106.76,133.81,1781.68,75,58.0,8007.07,3657.07
2025-10-18,P401,Fitness Tracker,Electronics,130.67,0.15,111.07,138.16,1239.79,73,58.0,8108.1,3874.1
2025-10-19,P401,Fitness Tracker,Electronics,135.98,0.0,135.98,132.17,495.34,40,58.0,5439.06,3119.06
2025-10-20,P401,Fitness Tracker,Electronics,134.07,0.0,134.07,130.17,1665.78,43,58.0,5765.18,3271.18
2025-10-21,P401,Fitness Tracker,Electronics,134.41,0.0,134.41,136.62,832.53,43,58.0,5779.58,3285.58
2025-10-22,P401,Fitness Tracker,Electronics,135.6,0.1,122.04,137.66,1484.73,48,58.0,5858.05,3074.05
2025-10-23,P401,Fitness Tracker,Electronics,133.45,0.0,133.45,132.32,1761.58,49,58.0,6538.97,3696.97
2025-10-24,P401,Fitness Tracker,Electronics,131.26,0.15,111.57,136.27,1624.28,59,58.0,6582.68,3160.68
2025-10-25,P401,Fitness Tracker,Electronics,128.32,0.15,109.07,135.65,388.69,73,58.0,7962.06,3728.06
2025-10-26,P401,Fitness Tracker,Electronics,134.8,0.0,134.8,133.57,1358.03,50,58.0,6740.0,3840.0
2025-10-27,P401,Fitness Tracker,Electronics,130.67,0.0,130.67,138.59,1398.76,44,58.0,5749.44,3197.44
2025-10-28,P401,Fitness Tracker,Electronics,133.7,0.0,133.7,138.2,1170.23,45,58.0,6016.42,3406.42
2025-10-29,P401,Fitness Tracker,Electronics,131.9,0.0,131.9,132.71,1361.75,41,58.0,5407.73,3029.73
2025-10-30,P401,Fitness Tracker,Electronics,135.16,0.05,128.4,133.31,1376.96,45,58.0,5778.14,3168.14
2025-10-31,P401,Fitness Tracker,Electronics,129.54,0.0,129.54,133.9,1281.89,48,58.0,6217.85,3433.85
2025-11-01,P401,Fitness Tracker,Electronics,133.57,0.0,133.57,132.7,1164.39,71,58.0,9483.41,5365.41
2025-11-02,P401,Fitness Tracker,Electronics,128.69,0.0,128.69,134.44,914.26,64,58.0,8236.37,4524.37
2025-11-03,P401,Fitness Tracker,Electronics,132.12,0.15,112.3,133.07,1391.99,76,58.0,8534.99,4126.99
2025-11-04,P401,Fitness Tracker,Electronics,131.71,0.0,131.71,135.96,1566.18,74,58.0,9746.75,5454.75
2025-11-05,P401,Fitness Tracker,Electronics,134.66,0.15,114.46,135.69,1365.15,81,58.0,9271.11,4573.11
2025-11-06,P401,Fitness Tracker,Electronics,134.06,0.0,134.06,128.69,1499.13,53,58.0,7105.17,4031.17
2025-11-07,P401,Fitness Tracker,Electronics,132.65,0.0,132.65,131.97,1398.18,62,58.0,8224.52,4628.52
2025-11-08,P401,Fitness Tracker,Electronics,133.24,0.05,126.58,130.85,1786.14,71,58.0,8987.13,4869.13
